BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
4	2426462.00	2423904.26	2557	correct	yes	4	15_filler-yes_Trgt-6_paint.png	filler
2	2434416.00	2431587.21	2828	correct	no	2	3_filler-no_Trgt-3_break.png	filler
2	2444396.00	2440086.83	4309	correct	no	2	2_subj-nichtnur-no_trgt5_eat.png	only
4	2452533.00	2449153.04	3379	correct	yes	4	18_filler-yes_Trgt-5_take.png	filler
4	2459698.00	2456869.34	2828	correct	yes	4	17_most-yes-sfot_trgt3_take.png	only
2	2467186.00	2464252.31	2933	incorrect	yes	4	19_most-yes-sfot_trgt5_win.png	most
2	2480024.00	2475651.77	4372	correct	no	2	11_filler-no_Trgt-5_catch.png	filler
4	2490881.00	2487434.54	3446	correct	yes	4	2_most-yes-stot_trgt5_eat.png	only
2	2498468.00	2495584.14	2883	correct	no	2	19_filler-no_Trgt-4_win.png	filler
4	2507520.00	2503200.46	4319	correct	yes	4	6_filler-yes_Trgt-4_buy.png	filler
4	2516489.00	2511933.36	4555	correct	yes	4	7_most-yes-sfot_trgt6_collect.png	most
2	2530273.00	2525749.37	4523	incorrect	yes	4	15_most-yes-sfot_trgt6_paint.png	most
4	2540584.00	2538348.76	2235	correct	yes	4	"21_filler-yes_Trgt-4_throw away.png"	filler
2	2550683.00	2547848.31	2834	correct	no	2	12_filler-no_Trgt-6_catch.png	filler
4	2558731.00	2555597.94	3133	correct	yes	4	8_most-yes-stot_trgt6_collect.png	most
4	2565908.00	2563280.90	2627	correct	yes	4	"22_filler-yes_Trgt-4_throw away.png"	filler
4	2573481.00	2570497.21	2983	correct	yes	4	7_filler-yes_Trgt-3_collect.png	filler
4	2583147.00	2578563.50	4583	correct	yes	4	6_most-yes-stot_trgt4_buy.png	only
2	2593948.00	2590462.93	3485	correct	no	2	15_most-no-sfof_trgt6_paint.png	most
2	2601769.00	2598595.87	3173	correct	no	2	6_filler-no_Trgt-4_buy.png	filler
2	2610858.00	2607328.79	3529	correct	no	2	10_filler-no_Trgt-3_find.png	filler
2	2619153.00	2615911.71	3241	correct	no	2	1_obj-nichtnur-no_trgt6_eat.png	only
2	2626616.00	2623794.66	2821	incorrect	yes	4	3_most-yes-sfot_trgt3_break.png	most
