BUTTON_PRESSED	BUTTON_PRESS_TIME	DISPLAY_ON_TIME	RESPONSE_TIME	RESPONSE_ACCURACY	correct	correctbutton	pic	particle
4	1084436.00	1082638.45	1797	correct	yes	4	23_most-yes-stot_trgt4_steal.png	most
2	1092115.00	1090388.07	1726	correct	no	2	23_most-no-sfof_trgt4_steal.png	most
2	1099058.00	1097554.40	1503	correct	no	2	10_filler-no_Trgt-3_find.png	filler
4	1106349.00	1104237.41	2111	correct	yes	4	17_filler-yes_Trgt-6_take.png	filler
2	1113216.00	1111387.06	1828	correct	no	2	10_most-no-sfof_trgt3_find.png	most
4	1120398.00	1118620.04	1777	correct	yes	4	8_filler-yes_Trgt-6_collect.png	filler
2	1164462.00	1162567.92	1894	correct	no	2	11_most-no-sfof_trgt5_catch.png	most
4	1171372.00	1170217.55	1154	correct	yes	4	3_filler-yes_Trgt-3_break.png	filler
4	1178252.00	1176300.59	1951	correct	yes	4	14_filler-yes_Trgt-3_bring.png	filler
4	1184670.00	1183450.24	1219	correct	yes	4	"21_most-yes-stot_trgt4_throw away.png"	only
2	1192720.00	1190899.89	1820	correct	no	2	20_obj-nichtnur-no_trgt6_win.png	only
2	1199315.00	1197616.23	1698	correct	no	2	"22_filler-no_Trgt-4_throw away.png"	filler
4	1206132.00	1204432.57	1699	correct	yes	4	24_filler-yes_Trgt-4_steal.png	filler
2	1212409.00	1210665.60	1743	correct	no	2	5_subj-nichtnur-no_trgt3_buy.png	only
2	1219842.00	1218098.59	1743	correct	no	2	7_filler-no_Trgt-3_collect.png	filler
4	1227026.00	1225181.56	1844	correct	yes	4	3_most-yes-stot_trgt3_break.png	most
4	1233556.00	1231964.56	1591	correct	yes	4	11_filler-yes_Trgt-5_catch.png	filler
4	1240177.00	1238980.91	1196	correct	yes	4	5_most-yes-stot_trgt3_buy.png	only
4	1247942.00	1246047.22	1894	correct	yes	4	24_most-yes-sfot_trgt4_steal.png	only
2	1255360.00	1253963.50	1396	correct	no	2	13_filler-no_Trgt-5_bring.png	filler
2	1262403.00	1260679.85	1723	correct	no	2	18_filler-no_Trgt-5_take.png	filler
2	1268723.00	1267262.87	1460	correct	no	2	3_most-no-sfof_trgt3_break.png	most
2	1275596.00	1273695.89	1900	correct	no	2	"22_most-no-sfof_trgt4_throw away.png"	most
4	1282119.00	1280662.21	1456	correct	yes	4	"22_filler-yes_Trgt-4_throw away.png"	filler
4	1288402.00	1286478.61	1923	correct	yes	4	12_filler-yes_Trgt-6_catch.png	filler
2	1295948.00	1294478.21	1469	correct	no	2	14_most-no-sfof_trgt5_bring.png	most
4	1302349.00	1300211.28	2137	correct	yes	4	11_most-yes-stot_trgt5_catch.png	most
2	1308705.00	1307127.61	1577	correct	no	2	20_filler-no_Trgt-3_win.png	filler
4	1314312.00	1313293.98	1018	correct	yes	4	19_most-yes-stot_trgt5_win.png	most
4	1322045.00	1319560.33	2484	correct	yes	4	23_filler-yes_Trgt-5_steal.png	filler
